sha256,size_bytes,copy_count,source_relative_path,destination_relative_path
9068a8782d2fb4c6e432cfa25334efa56f722822180570802bf86e71b6003b1e,1071,7,community-platform/node_modules/next/dist/compiled/schema-utils3/LICENSE,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/schema-utils3/LICENSE
9068a8782d2fb4c6e432cfa25334efa56f722822180570802bf86e71b6003b1e,1071,7,community-platform/node_modules/next/dist/compiled/watchpack/LICENSE,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/watchpack/LICENSE
9068a8782d2fb4c6e432cfa25334efa56f722822180570802bf86e71b6003b1e,1071,7,community-platform/node_modules/next/dist/compiled/webpack/LICENSE,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/webpack/LICENSE
9080d16e3468c5583a225a4f5cb83baa8364b690908ea8c41ed56413e1987db9,124,2,community-platform/node_modules/@supabase/auth-js/dist/main/lib/error-codes.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/main/lib/error-codes.js.map
9080d16e3468c5583a225a4f5cb83baa8364b690908ea8c41ed56413e1987db9,124,2,community-platform/node_modules/@supabase/auth-js/dist/module/lib/error-codes.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/module/lib/error-codes.js.map
922591bd0560cbcc5b42b4159b6fbd71070ce7ec2c047af4805b5bbd1b095f6d,102,4,forms/38_external_review_action_tracker.csv,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/forms/38_external_review_action_tracker.csv
922591bd0560cbcc5b42b4159b6fbd71070ce7ec2c047af4805b5bbd1b095f6d,102,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/forms/38_external_review_action_tracker.csv,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/forms/38_external_review_action_tracker.csv
922591bd0560cbcc5b42b4159b6fbd71070ce7ec2c047af4805b5bbd1b095f6d,102,4,institutional_integrity/institutional_integrity_v0_3/forms/38_external_review_action_tracker.csv,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/forms/38_external_review_action_tracker.csv
922591bd0560cbcc5b42b4159b6fbd71070ce7ec2c047af4805b5bbd1b095f6d,102,4,institutional_integrity/institutional_integrity_v0_4/forms/38_external_review_action_tracker.csv,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/forms/38_external_review_action_tracker.csv
92d326a621659085ab21eff017569b32223981643651d0fccbf8427d08e5c2ce,3128,3,institutional_integrity/institutional_integrity_v0_3/FILE_INVENTORY_V0_3.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/FILE_INVENTORY_V0_3.md
92d326a621659085ab21eff017569b32223981643651d0fccbf8427d08e5c2ce,3128,3,institutional_integrity/institutional_integrity_v0_3_release/04_sources/FILE_INVENTORY_V0_3.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3_release/04_sources/FILE_INVENTORY_V0_3.md
92d326a621659085ab21eff017569b32223981643651d0fccbf8427d08e5c2ce,3128,3,institutional_integrity/institutional_integrity_v0_4/FILE_INVENTORY_V0_3.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/FILE_INVENTORY_V0_3.md
92f06746ed7aff8f5bde08d4ae07f82a9a24cc2e2daa58bfe6cf901f4ef83ee7,40426,2,Church/CH-021-Religious-Calendar-Framework.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/Church/CH-021-Religious-Calendar-Framework.docx
92f06746ed7aff8f5bde08d4ae07f82a9a24cc2e2daa58bfe6cf901f4ef83ee7,40426,2,institution/05-operations/membership/CH-021-Religious-Calendar-Framework.docx,04_INSTITUTION_AND_GOVERNANCE/institution/05-operations/membership/CH-021-Religious-Calendar-Framework.docx
939eae1c32c270b775c446db24e1aa91b06dc159055e9a5f58a20fb22a95ccf8,181021,3,community-platform/.next/dev/server/chunks/ssr/node_modules_0-rlpxz._.js.map,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/chunks/ssr/node_modules_0-rlpxz._.js.map
939eae1c32c270b775c446db24e1aa91b06dc159055e9a5f58a20fb22a95ccf8,181021,3,community-platform/.next/dev/server/chunks/ssr/node_modules_0bw8duo._.js.map,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/chunks/ssr/node_modules_0bw8duo._.js.map
939eae1c32c270b775c446db24e1aa91b06dc159055e9a5f58a20fb22a95ccf8,181021,3,community-platform/.next/dev/server/chunks/ssr/node_modules_1mi5zmp._.js.map,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/chunks/ssr/node_modules_1mi5zmp._.js.map
93fc36199826bbc50a5c79944653a6685bd3acfb9f80b587110804e92c1c964b,101,3,community-platform/node_modules/next/dist/compiled/react-dom/client.react-server.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-dom/client.react-server.js
93fc36199826bbc50a5c79944653a6685bd3acfb9f80b587110804e92c1c964b,101,3,community-platform/node_modules/next/dist/compiled/react-dom-experimental/client.react-server.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-dom-experimental/client.react-server.js
93fc36199826bbc50a5c79944653a6685bd3acfb9f80b587110804e92c1c964b,101,3,community-platform/node_modules/react-dom/client.react-server.js,06_DIGITAL_PLATFORM/community-platform/node_modules/react-dom/client.react-server.js
9421b7d910a64219028d2dd521c5cd8a98fd785246716813d71db260120715f3,40746,2,Church/CH-016-Attendance-Register-Standard.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/Church/CH-016-Attendance-Register-Standard.docx
9421b7d910a64219028d2dd521c5cd8a98fd785246716813d71db260120715f3,40746,2,institution/05-operations/membership/CH-016-Attendance-Register-Standard.docx,04_INSTITUTION_AND_GOVERNANCE/institution/05-operations/membership/CH-016-Attendance-Register-Standard.docx
944d89b2c2dfd1a6984028b495837cd3988ce4f16b982c0240496a53b130b603,257,2,community-platform/node_modules/next/dist/api/document.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/document.js.map
944d89b2c2dfd1a6984028b495837cd3988ce4f16b982c0240496a53b130b603,257,2,community-platform/node_modules/next/dist/esm/api/document.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/document.js.map
9476e0afd3f9da68a64e6ec58631191fd3eaca62c9f5a377e7517fe9a89e59ea,219,2,community-platform/.next/dev/static/development/_buildManifest.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/static/development/_buildManifest.js
9476e0afd3f9da68a64e6ec58631191fd3eaca62c9f5a377e7517fe9a89e59ea,219,2,community-platform/node_modules/next/dist/bundle-analyzer/_next/static/JlFZhnlf12ZVFXnzUlVmH/_buildManifest.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/bundle-analyzer/_next/static/JlFZhnlf12ZVFXnzUlVmH/_buildManifest.js
95307f12c9afdedfe05b6ca107877584665f69c70a2328b58ee0ec9bdace8d9f,273,2,community-platform/node_modules/next/dist/api/image.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/image.js.map
95307f12c9afdedfe05b6ca107877584665f69c70a2328b58ee0ec9bdace8d9f,273,2,community-platform/node_modules/next/dist/esm/api/image.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/image.js.map
9544f17d887d187984ac414096f9fbdb559968b295c08945996e64b511a2dafa,2804,2,community-platform/node_modules/next/dist/esm/lib/server-external-packages.jsonc,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/lib/server-external-packages.jsonc
9544f17d887d187984ac414096f9fbdb559968b295c08945996e64b511a2dafa,2804,2,community-platform/node_modules/next/dist/lib/server-external-packages.jsonc,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/lib/server-external-packages.jsonc
9549abd5395d7016a5b954cc9ef29121bd6e8e2a6345a2aa4b70142a43732ca6,1814,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/operations/15_investigation_protocol.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/operations/15_investigation_protocol.md
9549abd5395d7016a5b954cc9ef29121bd6e8e2a6345a2aa4b70142a43732ca6,1814,4,institutional_integrity/institutional_integrity_v0_3/operations/15_investigation_protocol.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/operations/15_investigation_protocol.md
9549abd5395d7016a5b954cc9ef29121bd6e8e2a6345a2aa4b70142a43732ca6,1814,4,institutional_integrity/institutional_integrity_v0_4/operations/15_investigation_protocol.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/operations/15_investigation_protocol.md
9549abd5395d7016a5b954cc9ef29121bd6e8e2a6345a2aa4b70142a43732ca6,1814,4,operations/15_investigation_protocol.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/operations/15_investigation_protocol.md
95aa37363fe905635b51a612d2419a48cdeee381ea1fa211fa2cc39a7bd19402,46820,2,release/adoption_and_organizational_instantiation_packet_v1_1.docx,03_RELEASES_AND_BASELINES/release_v1_1/adoption_and_organizational_instantiation_packet_v1_1.docx
95aa37363fe905635b51a612d2419a48cdeee381ea1fa211fa2cc39a7bd19402,46820,2,release_v1_2/reference_v1_1/adoption_and_organizational_instantiation_packet_v1_1.docx,03_RELEASES_AND_BASELINES/release_v1_2/reference_v1_1/adoption_and_organizational_instantiation_packet_v1_1.docx
9796a34bc6361a88dce718328fa59d1c4f70b888d90930b030c645e043f45e3d,41336,2,GOV-PROC-001-Governance-Procedure-Code.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/top_level_institutional_exports/GOV-PROC-001-Governance-Procedure-Code.docx
9796a34bc6361a88dce718328fa59d1c4f70b888d90930b030c645e043f45e3d,41336,2,institution/02-constitutional/GOV-PROC-001/0.1.0/GOV-PROC-001-Governance-Procedure-Code.docx,04_INSTITUTION_AND_GOVERNANCE/institution/02-constitutional/GOV-PROC-001/0.1.0/GOV-PROC-001-Governance-Procedure-Code.docx
98c4de74e11dd8b709396b3e6fd1ef976fbf6421c7b8ee48c87b3950bd0d47b6,54134,3,governance/constitutional_governance_package_v0_2.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/governance/constitutional_governance_package_v0_2.docx
98c4de74e11dd8b709396b3e6fd1ef976fbf6421c7b8ee48c87b3950bd0d47b6,54134,3,institutional_integrity/institutional_integrity_v0_2_release/constitutional_governance_package_v0_2.docx,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/constitutional_governance_package_v0_2.docx
98c4de74e11dd8b709396b3e6fd1ef976fbf6421c7b8ee48c87b3950bd0d47b6,54134,3,institutional_integrity/institutional_integrity_v0_3_release/01_current_baseline/constitutional_governance_package_v0_2.docx,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3_release/01_current_baseline/constitutional_governance_package_v0_2.docx
997729fb489c230d7ee272c392237d90b6d2aea6006e66c664374caa0af55db0,91,2,community-platform/node_modules/next/dist/compiled/loader-utils2/package.json,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/loader-utils2/package.json
997729fb489c230d7ee272c392237d90b6d2aea6006e66c664374caa0af55db0,91,2,community-platform/node_modules/next/dist/compiled/loader-utils3/package.json,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/loader-utils3/package.json
9ae6df46cdcac10cbf9f1f34056482ea02af2c450d42dc0e2aa724ca98a744d5,1574,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/operations/14_complaints_whistleblower_sop.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/operations/14_complaints_whistleblower_sop.md
9ae6df46cdcac10cbf9f1f34056482ea02af2c450d42dc0e2aa724ca98a744d5,1574,4,institutional_integrity/institutional_integrity_v0_3/operations/14_complaints_whistleblower_sop.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/operations/14_complaints_whistleblower_sop.md
9ae6df46cdcac10cbf9f1f34056482ea02af2c450d42dc0e2aa724ca98a744d5,1574,4,institutional_integrity/institutional_integrity_v0_4/operations/14_complaints_whistleblower_sop.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/operations/14_complaints_whistleblower_sop.md
9ae6df46cdcac10cbf9f1f34056482ea02af2c450d42dc0e2aa724ca98a744d5,1574,4,operations/14_complaints_whistleblower_sop.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/operations/14_complaints_whistleblower_sop.md
9af7fb4108f763c919b410eb25b9dc207644331a2d269902f9d1869c3b41602e,1746,2,community-platform/node_modules/@supabase/realtime-js/dist/main/phoenix/socketAdapter.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/main/phoenix/socketAdapter.d.ts
9af7fb4108f763c919b410eb25b9dc207644331a2d269902f9d1869c3b41602e,1746,2,community-platform/node_modules/@supabase/realtime-js/dist/module/phoenix/socketAdapter.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/module/phoenix/socketAdapter.d.ts
9b418797e4980c1a5dce66e1d5486da7f79c9bdf1e8be40f6661a016702273f3,47598,3,institutional_integrity/institutional_integrity_dashboard_v0_2.xlsx,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_dashboard_v0_2.xlsx
9b418797e4980c1a5dce66e1d5486da7f79c9bdf1e8be40f6661a016702273f3,47598,3,institutional_integrity/institutional_integrity_v0_2_release/institutional_integrity_dashboard_v0_2.xlsx,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/institutional_integrity_dashboard_v0_2.xlsx
9b418797e4980c1a5dce66e1d5486da7f79c9bdf1e8be40f6661a016702273f3,47598,3,institutional_integrity/institutional_integrity_v0_3_release/03_operations/institutional_integrity_dashboard_v0_2.xlsx,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3_release/03_operations/institutional_integrity_dashboard_v0_2.xlsx
9b7ee07d951db86733edf1d4040e7bbcbb81b5d092af2c168c54c2b38c7980bd,76,2,community-platform/node_modules/next/dist/api/og.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/og.js
9b7ee07d951db86733edf1d4040e7bbcbb81b5d092af2c168c54c2b38c7980bd,76,2,community-platform/node_modules/next/dist/esm/api/og.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/og.js
9c2b0437375fc1e8254a6ac0e16e04d32af3714afe258d15439438357fdec0e4,24552,2,community-platform/node_modules/@supabase/realtime-js/dist/main/RealtimeChannel.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/main/RealtimeChannel.d.ts
9c2b0437375fc1e8254a6ac0e16e04d32af3714afe258d15439438357fdec0e4,24552,2,community-platform/node_modules/@supabase/realtime-js/dist/module/RealtimeChannel.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/module/RealtimeChannel.d.ts
9caa9630cd3aa4caf6eb84cc522872e24f97b9197c04e429f9f9ddcba71e3bf1,88,2,community-platform/node_modules/next/dist/api/navigation.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/navigation.js
9caa9630cd3aa4caf6eb84cc522872e24f97b9197c04e429f9f9ddcba71e3bf1,88,2,community-platform/node_modules/next/dist/esm/api/navigation.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/navigation.js
9d4a662cec418e12334f88353f59115dd8e6b0c7d5f76a9ab401db67ff9d70cc,40670,2,binders/ORGCOMP-001-Organizational-Compliance-Layer-Production-Binder.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/binders/ORGCOMP-001-Organizational-Compliance-Layer-Production-Binder.docx
9d4a662cec418e12334f88353f59115dd8e6b0c7d5f76a9ab401db67ff9d70cc,40670,2,institution/99-archive/historical-drafts/production-binders/ORGCOMP-001-Organizational-Compliance-Layer-Production-Binder.docx,04_INSTITUTION_AND_GOVERNANCE/institution/99-archive/historical-drafts/production-binders/ORGCOMP-001-Organizational-Compliance-Layer-Production-Binder.docx
9dead8fd1a7eb6a3a95dc9d1db8017ee37fd65537e948458e04763880873b365,43028,2,Church/CH-051-Schedule-A-Evidence-Exhibits-and-Supplemental-Response-Assembly.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/Church/CH-051-Schedule-A-Evidence-Exhibits-and-Supplemental-Response-Assembly.docx
9dead8fd1a7eb6a3a95dc9d1db8017ee37fd65537e948458e04763880873b365,43028,2,institution/09-tax-and-regulatory/form-1023/CH-051-Schedule-A-Evidence-Exhibits-and-Supplemental-Response-Assembly.docx,04_INSTITUTION_AND_GOVERNANCE/institution/09-tax-and-regulatory/form-1023/CH-051-Schedule-A-Evidence-Exhibits-and-Supplemental-Response-Assembly.docx
9e3a36634435a149019f12dd3acb2f370f9864f8b230988282a4ab967c66e9f7,42902,2,Church/CH-052-Master-Exhibit-Index.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/Church/CH-052-Master-Exhibit-Index.docx
9e3a36634435a149019f12dd3acb2f370f9864f8b230988282a4ab967c66e9f7,42902,2,institution/09-tax-and-regulatory/form-1023/CH-052-Master-Exhibit-Index.docx,04_INSTITUTION_AND_GOVERNANCE/institution/09-tax-and-regulatory/form-1023/CH-052-Master-Exhibit-Index.docx
9fac179b199e2d665e4cbe6b61ce5476dcab4a9d127c99c622d7b6321ba97d47,933,2,community-platform/node_modules/@supabase/functions-js/dist/main/FunctionsClient.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/functions-js/dist/main/FunctionsClient.d.ts.map
9fac179b199e2d665e4cbe6b61ce5476dcab4a9d127c99c622d7b6321ba97d47,933,2,community-platform/node_modules/@supabase/functions-js/dist/module/FunctionsClient.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/functions-js/dist/module/FunctionsClient.d.ts.map
a02a800d183e1818e756298d8ffb5e1eb2ea2fe33a5f4e6d8d999357453b7019,206,2,community-platform/node_modules/@supabase/auth-js/dist/main/AuthAdminApi.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/main/AuthAdminApi.d.ts.map
a02a800d183e1818e756298d8ffb5e1eb2ea2fe33a5f4e6d8d999357453b7019,206,2,community-platform/node_modules/@supabase/auth-js/dist/module/AuthAdminApi.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/module/AuthAdminApi.d.ts.map
a09d69584965bc4c042842e695fe29d9b87ad760e5f3d6916117756b56f56fd8,855,2,release_v1_2/v1_2/organizational_instantiation_v1_2.json,03_RELEASES_AND_BASELINES/release_v1_2/v1_2/organizational_instantiation_v1_2.json
a09d69584965bc4c042842e695fe29d9b87ad760e5f3d6916117756b56f56fd8,855,2,source/organizational_instantiation_v1_2.json,01_FOUNDATIONAL_SOURCE/source/organizational_instantiation_v1_2.json
a1247c6db847fd055f22d8b3e4bedd00029c27260d63e2000d9a68457d5388a2,147,4,community-platform/node_modules/@supabase/auth-js/dist/main/lib/version.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/main/lib/version.d.ts.map
a1247c6db847fd055f22d8b3e4bedd00029c27260d63e2000d9a68457d5388a2,147,4,community-platform/node_modules/@supabase/auth-js/dist/module/lib/version.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/module/lib/version.d.ts.map
a1247c6db847fd055f22d8b3e4bedd00029c27260d63e2000d9a68457d5388a2,147,4,community-platform/node_modules/@supabase/realtime-js/dist/main/lib/version.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/main/lib/version.d.ts.map
a1247c6db847fd055f22d8b3e4bedd00029c27260d63e2000d9a68457d5388a2,147,4,community-platform/node_modules/@supabase/realtime-js/dist/module/lib/version.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/module/lib/version.d.ts.map
a24c1ccd948c280819034fafe9ef385b75b065f6caa6d5fc3893b69d4b3d5256,428,2,community-platform/node_modules/next/dist/api/error.react-server.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/error.react-server.js.map
a24c1ccd948c280819034fafe9ef385b75b065f6caa6d5fc3893b69d4b3d5256,428,2,community-platform/node_modules/next/dist/esm/api/error.react-server.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/error.react-server.js.map
a2d7dd4ca7c02cdbe328ecec5b033cbff8b29e44286333283074477a537bd950,7702,4,governance/03_model_charter_nonmember.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/governance/03_model_charter_nonmember.md
a2d7dd4ca7c02cdbe328ecec5b033cbff8b29e44286333283074477a537bd950,7702,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/03_model_charter_nonmember.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/03_model_charter_nonmember.md
a2d7dd4ca7c02cdbe328ecec5b033cbff8b29e44286333283074477a537bd950,7702,4,institutional_integrity/institutional_integrity_v0_3/governance/03_model_charter_nonmember.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/governance/03_model_charter_nonmember.md
a2d7dd4ca7c02cdbe328ecec5b033cbff8b29e44286333283074477a537bd950,7702,4,institutional_integrity/institutional_integrity_v0_4/governance/03_model_charter_nonmember.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/governance/03_model_charter_nonmember.md
a2dbf3e2843dfa339c1b4c2e333a44c3bab5933f9c56e347f11c2567861445ae,4974,2,community-platform/node_modules/@supabase/auth-js/dist/main/lib/webauthn.dom.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/main/lib/webauthn.dom.d.ts.map
a2dbf3e2843dfa339c1b4c2e333a44c3bab5933f9c56e347f11c2567861445ae,4974,2,community-platform/node_modules/@supabase/auth-js/dist/module/lib/webauthn.dom.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/module/lib/webauthn.dom.d.ts.map
a3e6b63f45464e1ffb7db878c28481ccbef15df0faabb82f777c5fa7b7705a10,107,2,community-platform/node_modules/next/dist/api/link.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/link.js
a3e6b63f45464e1ffb7db878c28481ccbef15df0faabb82f777c5fa7b7705a10,107,2,community-platform/node_modules/next/dist/esm/api/link.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/link.js
a45ee7555d019a67fbe092898d1aef0b1d02a9f6679ab84461ff515b4460d706,2252,2,community-platform/node_modules/nanoid/index.d.cts,06_DIGITAL_PLATFORM/community-platform/node_modules/nanoid/index.d.cts
a45ee7555d019a67fbe092898d1aef0b1d02a9f6679ab84461ff515b4460d706,2252,2,community-platform/node_modules/nanoid/index.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/nanoid/index.d.ts
a46cc4b366d93c5aac72041acd921d4ebf5540fe222d29d833c0fe12a8ece8cd,1588,2,community-platform/node_modules/@supabase/realtime-js/dist/main/lib/transformers.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/main/lib/transformers.d.ts.map
a46cc4b366d93c5aac72041acd921d4ebf5540fe222d29d833c0fe12a8ece8cd,1588,2,community-platform/node_modules/@supabase/realtime-js/dist/module/lib/transformers.d.ts.map,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/module/lib/transformers.d.ts.map
a47256cd22aa062f94aacbd213dce69c03bad4f93a7e198cf84e9c9448ca5306,477,2,community-platform/node_modules/next/dist/api/error.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/error.js.map
a47256cd22aa062f94aacbd213dce69c03bad4f93a7e198cf84e9c9448ca5306,477,2,community-platform/node_modules/next/dist/esm/api/error.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/error.js.map
a4e875bbc14d8e18c885f5cf3cd03e801125282f27a947875221bd21354ab4ba,136,2,community-platform/node_modules/next/dist/api/app-dynamic.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/app-dynamic.js
a4e875bbc14d8e18c885f5cf3cd03e801125282f27a947875221bd21354ab4ba,136,2,community-platform/node_modules/next/dist/esm/api/app-dynamic.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/app-dynamic.js
a5025266f642a190d293512218385ca72874186a827004861f6fd17149a1ca45,57228,2,foundational_theology_research_dossiers_volume_i_v0_8.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/top_level_foundational_exports/foundational_theology_research_dossiers_volume_i_v0_8.docx
a5025266f642a190d293512218385ca72874186a827004861f6fd17149a1ca45,57228,2,reference_v0.8/foundational_theology_research_dossiers_volume_i_v0_8.docx,03_RELEASES_AND_BASELINES/reference_v0.8/foundational_theology_research_dossiers_volume_i_v0_8.docx
a546c8d827316958ec1d5397bb2940784eb121fa32136448a8415bf2d666b702,2401,2,institutional_integrity/institutional_integrity_v0_3/42_V0_3_README.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/42_V0_3_README.md
a546c8d827316958ec1d5397bb2940784eb121fa32136448a8415bf2d666b702,2401,2,institutional_integrity/institutional_integrity_v0_4/42_V0_3_README.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/42_V0_3_README.md
a5ba6a6e56a9fd9925459ed1ea5e2285fcccf59b02c742ce1b4b7472d3d9e1de,40950,2,Church/CH-032-Youth-Religious-Education-Program.docx,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/Church/CH-032-Youth-Religious-Education-Program.docx
a5ba6a6e56a9fd9925459ed1ea5e2285fcccf59b02c742ce1b4b7472d3d9e1de,40950,2,institution/05-operations/ministry/CH-032-Youth-Religious-Education-Program.docx,04_INSTITUTION_AND_GOVERNANCE/institution/05-operations/ministry/CH-032-Youth-Religious-Education-Program.docx
a631527404b0a7bbe10aa79db04852196fd7fd88a056c1bb84cf1a1885e1e934,561,3,community-platform/node_modules/next/dist/compiled/react-dom/server.edge.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-dom/server.edge.js
a631527404b0a7bbe10aa79db04852196fd7fd88a056c1bb84cf1a1885e1e934,561,3,community-platform/node_modules/next/dist/compiled/react-dom-experimental/server.edge.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-dom-experimental/server.edge.js
a631527404b0a7bbe10aa79db04852196fd7fd88a056c1bb84cf1a1885e1e934,561,3,community-platform/node_modules/react-dom/server.edge.js,06_DIGITAL_PLATFORM/community-platform/node_modules/react-dom/server.edge.js
